,fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
0,12249,3,5,Germany;Berlin,2015-01-02,144,0.966,0.55
1601,13850,5,7,Germany;Frankfurt,2015-02-14,10,0.96,0.0
1602,13851,10,2,Denmark;Copenhagen,2015-02-14,9,0.96,0.0
1603,13852,4,5,Germany;Berlin,2015-02-14,1,0.96,0.0
1604,13853,9,7,Germany;Frankfurt,2015-02-16,147,0.966,0.55
1605,13854,1,3,Czech republic;Brno,2015-02-16,145,0.966,0.55
1606,13855,4,1,Czech republic;Prague,2015-02-16,143,0.966,0.55
1607,13856,9,2,Denmark;Copenhagen,2015-02-16,141,0.966,0.55
1608,13857,6,5,Germany;Berlin,2015-02-16,136,0.966,0.55
1609,13858,3,5,Germany;Berlin,2015-02-16,128,0.966,0.55
1610,13859,1,5,Germany;Berlin,2015-02-16,128,0.966,0.55
1611,13860,8,5,Germany;Berlin,2015-02-16,119,0.966,0.55
1612,13861,11,7,Germany;Frankfurt,2015-02-16,101,0.966,0.55
1613,13862,8,1,Czech republic;Prague,2015-02-16,95,0.966,0.4
1614,13863,5,4,Germany;Frankfurt,2015-02-16,91,0.966,0.4
1615,13864,4,3,Czech republic;Brno,2015-02-16,89,0.966,0.4
1616,13865,5,2,Denmark;Copenhagen,2015-02-16,87,0.966,0.4
1617,13866,7,7,Germany;Frankfurt,2015-02-16,86,0.966,0.4
1618,13867,2,5,Germany;Berlin,2015-02-16,85,0.966,0.4
1619,13868,2,7,Germany;Frankfurt,2015-02-16,78,0.966,0.4
1620,13869,8,5,Germany;Berlin,2015-02-16,76,0.966,0.4
1621,13870,11,1,Czech republic;Prague,2015-02-16,75,0.966,0.15
1622,13871,2,5,Germany;Berlin,2015-02-16,72,0.966,0.15
1623,13872,2,6,Germany;Dresden,2015-02-16,70,0.966,0.15
1624,13873,1,2,Denmark;Copenhagen,2015-02-16,67,0.966,0.15
1625,13874,5,4,Germany;Frankfurt,2015-02-16,67,0.966,0.15
1626,13875,4,6,Germany;Dresden,2015-02-16,57,0.966,0.15
1627,13876,1,3,Czech republic;Brno,2015-02-16,47,0.966,0.15
1628,13877,3,7,Germany;Frankfurt,2015-02-16,43,0.966,0.15
1629,13878,9,5,Germany;Berlin,2015-02-16,41,0.966,0.15
1630,13879,2,2,Denmark;Copenhagen,2015-02-16,41,0.966,0.15
1631,13880,11,7,Germany;Frankfurt,2015-02-16,40,0.966,0.15
1632,13881,6,5,Germany;Berlin,2015-02-16,29,0.966,0.15
1633,13882,9,7,Germany;Frankfurt,2015-02-16,26,0.966,0.15
1634,13883,2,2,Denmark;Copenhagen,2015-02-16,23,0.966,0.01
1635,13884,8,5,Germany;Berlin,2015-02-16,16,0.966,0.01
1636,13885,3,5,Germany;Berlin,2015-02-16,15,0.966,0.01
1637,13886,5,5,Germany;Berlin,2015-02-16,14,0.966,0.01
1638,13887,9,4,Germany;Frankfurt,2015-02-16,14,0.966,0.01
1639,13888,2,5,Germany;Berlin,2015-02-16,12,0.966,0.01
1640,13889,6,5,Germany;Berlin,2015-02-16,10,0.966,0.0
1641,13890,3,7,Germany;Frankfurt,2015-02-16,10,0.966,0.0
1642,13891,9,3,Czech republic;Ostrava,2015-02-16,8,0.966,0.0
1643,13892,1,5,Germany;Berlin,2015-02-16,2,0.966,0.0
1644,13893,11,5,Germany;Berlin,2015-02-17,149,0.965,0.55
1645,13894,3,5,Germany;Berlin,2015-02-17,145,0.965,0.55
1646,13895,7,3,Czech republic;Ostrava,2015-02-17,145,0.965,0.55
1647,13896,4,5,Germany;Berlin,2015-02-17,144,0.965,0.55
1648,13897,2,7,Germany;Frankfurt,2015-02-17,143,0.965,0.55
1649,13898,3,5,Germany;Berlin,2015-02-17,143,0.965,0.55
1650,13899,1,1,Czech republic;Prague,2015-02-17,139,0.965,0.55
1651,13900,3,1,Czech republic;Prague,2015-02-17,138,0.965,0.55
1652,13901,4,7,Germany;Frankfurt,2015-02-17,138,0.965,0.55
1653,13902,3,2,Denmark;Copenhagen,2015-02-17,136,0.965,0.55
1654,13903,8,7,Germany;Frankfurt,2015-02-17,135,0.965,0.55
1655,13904,6,5,Germany;Berlin,2015-02-17,135,0.965,0.55
1656,13905,8,5,Germany;Berlin,2015-02-17,129,0.965,0.55
1657,13906,9,5,Germany;Berlin,2015-02-17,124,0.965,0.55
1658,13907,4,7,Germany;Frankfurt,2015-02-17,120,0.965,0.55
1659,13908,3,2,Denmark;Copenhagen,2015-02-17,120,0.965,0.55
1660,13909,3,5,Germany;Berlin,2015-02-17,113,0.965,0.55
1661,13910,2,7,Germany;Frankfurt,2015-02-17,113,0.965,0.55
1662,13911,1,1,Czech republic;Prague,2015-02-17,110,0.965,0.55
1663,13912,11,4,Germany;Frankfurt,2015-02-17,98,0.965,0.4
1664,13913,1,7,Germany;Frankfurt,2015-02-17,96,0.965,0.4
1665,13914,8,7,Germany;Frankfurt,2015-02-17,96,0.965,0.4
1666,13915,7,6,Germany;Dresden,2015-02-17,94,0.965,0.4
1667,13916,11,5,Germany;Berlin,2015-02-17,92,0.965,0.4
1668,13917,7,2,Denmark;Copenhagen,2015-02-17,82,0.965,0.4
1669,13918,5,5,Germany;Berlin,2015-02-17,78,0.965,0.4
1670,13919,2,4,Germany;Frankfurt,2015-02-17,77,0.965,0.4
1671,13920,2,7,Germany;Frankfurt,2015-02-17,73,0.965,0.15
1672,13921,8,3,Czech republic;Ostrava,2015-02-17,70,0.965,0.15
1673,13922,9,7,Germany;Frankfurt,2015-02-17,69,0.965,0.15
1674,13923,6,4,Germany;Frankfurt,2015-02-17,67,0.965,0.15
1675,13924,9,3,Czech republic;Ostrava,2015-02-17,64,0.965,0.15
1676,13925,8,5,Germany;Berlin,2015-02-17,62,0.965,0.15
1677,13926,1,2,Denmark;Copenhagen,2015-02-17,58,0.965,0.15
1678,13927,4,7,Germany;Frankfurt,2015-02-17,54,0.965,0.15
1679,13928,6,6,Germany;Dresden,2015-02-17,48,0.965,0.15
1680,13929,9,4,Germany;Frankfurt,2015-02-17,44,0.965,0.15
1681,13930,4,6,Germany;Dresden,2015-02-17,40,0.965,0.15
1682,13931,10,5,Germany;Berlin,2015-02-17,38,0.965,0.15
1683,13932,9,5,Germany;Berlin,2015-02-17,38,0.965,0.15
1684,13933,2,3,Czech republic;Brno,2015-02-17,37,0.965,0.15
1685,13934,5,5,Germany;Berlin,2015-02-17,34,0.965,0.15
1686,13935,5,7,Germany;Frankfurt,2015-02-17,29,0.965,0.15
1687,13936,11,1,Czech republic;Prague,2015-02-17,27,0.965,0.15
1688,13937,1,5,Germany;Berlin,2015-02-17,26,0.965,0.15
1689,13938,9,2,Denmark;Copenhagen,2015-02-17,5,0.965,0.0
1690,13939,4,5,Germany;Berlin,2015-02-17,3,0.965,0.0
1691,13940,2,5,Germany;Berlin,2015-02-17,3,0.965,0.0
1692,13941,11,7,Germany;Frankfurt,2015-02-18,144,0.964,0.55
1693,13942,3,7,Germany;Frankfurt,2015-02-18,139,0.964,0.55
1694,13943,10,4,Germany;Frankfurt,2015-02-18,139,0.964,0.55
1695,13944,10,5,Germany;Berlin,2015-02-18,138,0.964,0.55
1696,13945,9,5,Germany;Berlin,2015-02-18,133,0.964,0.55
1697,13946,9,6,Germany;Dresden,2015-02-18,130,0.964,0.55
1698,13947,1,6,Germany;Dresden,2015-02-18,118,0.964,0.55
1699,13948,6,5,Germany;Berlin,2015-02-18,112,0.964,0.55
1700,13949,2,6,Germany;Dresden,2015-02-18,112,0.964,0.55
1701,13950,6,5,Germany;Berlin,2015-02-18,107,0.964,0.55
1702,13951,10,4,Germany;Frankfurt,2015-02-18,97,0.964,0.4
1703,13952,1,3,Czech republic;Brno,2015-02-18,96,0.964,0.4
1704,13953,8,7,Germany;Frankfurt,2015-02-18,91,0.964,0.4
1705,13954,1,3,Czech republic;Brno,2015-02-18,91,0.964,0.4
1706,13955,10,6,Germany;Dresden,2015-02-18,85,0.964,0.4
1707,13956,3,4,Germany;Frankfurt,2015-02-18,84,0.964,0.4
1708,13957,4,6,Germany;Dresden,2015-02-18,82,0.964,0.4
1709,13958,11,5,Germany;Berlin,2015-02-18,78,0.964,0.4
1710,13959,5,5,Germany;Berlin,2015-02-18,72,0.964,0.15
1711,13960,6,5,Germany;Berlin,2015-02-18,69,0.964,0.15
1712,13961,3,5,Germany;Berlin,2015-02-18,68,0.964,0.15
1713,13962,2,3,Czech republic;Brno,2015-02-18,65,0.964,0.15
1714,13963,1,5,Germany;Berlin,2015-02-18,64,0.964,0.15
1715,13964,4,3,Czech republic;Brno,2015-02-18,63,0.964,0.15
1716,13965,1,7,Germany;Frankfurt,2015-02-18,60,0.964,0.15
1717,13966,8,7,Germany;Frankfurt,2015-02-18,54,0.964,0.15
1718,13967,8,5,Germany;Berlin,2015-02-18,53,0.964,0.15
1719,13968,4,7,Germany;Frankfurt,2015-02-18,52,0.964,0.15
1720,13969,10,5,Germany;Berlin,2015-02-18,48,0.964,0.15
1721,13970,5,5,Germany;Berlin,2015-02-18,47,0.964,0.15
1722,13971,2,5,Germany;Berlin,2015-02-18,46,0.964,0.15
1723,13972,6,7,Germany;Frankfurt,2015-02-18,40,0.964,0.15
1724,13973,9,5,Germany;Berlin,2015-02-18,37,0.964,0.15
1725,13974,2,5,Germany;Berlin,2015-02-18,30,0.964,0.15
1726,13975,10,7,Germany;Frankfurt,2015-02-18,30,0.964,0.15
1727,13976,9,1,Czech republic;Prague,2015-02-18,30,0.964,0.15
1728,13977,11,7,Germany;Frankfurt,2015-02-18,29,0.964,0.15
1729,13978,1,5,Germany;Berlin,2015-02-18,27,0.964,0.15
1730,13979,6,5,Germany;Berlin,2015-02-18,22,0.964,0.01
1731,13980,11,2,Denmark;Copenhagen,2015-02-18,21,0.964,0.01
1732,13981,9,4,Germany;Frankfurt,2015-02-18,15,0.964,0.01
1733,13982,6,5,Germany;Berlin,2015-02-18,8,0.964,0.0
1734,13983,2,5,Germany;Berlin,2015-02-18,2,0.964,0.0
1735,13984,5,4,Germany;Frankfurt,2015-02-19,150,0.967,0.55
1736,13985,1,4,Germany;Frankfurt,2015-02-19,149,0.967,0.55
1737,13986,5,7,Germany;Frankfurt,2015-02-19,144,0.967,0.55
1738,13987,5,4,Germany;Frankfurt,2015-02-19,138,0.967,0.55
1739,13988,11,3,Czech republic;Ostrava,2015-02-19,137,0.967,0.55
1740,13989,4,3,Czech republic;Brno,2015-02-19,137,0.967,0.55
1741,13990,6,6,Germany;Dresden,2015-02-19,136,0.967,0.55
1742,13991,11,4,Germany;Frankfurt,2015-02-19,135,0.967,0.55
1743,13992,10,5,Germany;Berlin,2015-02-19,133,0.967,0.55
1744,13993,2,4,Germany;Frankfurt,2015-02-19,133,0.967,0.55
1745,13994,10,6,Germany;Dresden,2015-02-19,132,0.967,0.55
1746,13995,2,7,Germany;Frankfurt,2015-02-19,127,0.967,0.55
1747,13996,5,7,Germany;Frankfurt,2015-02-19,125,0.967,0.55
1748,13997,5,3,Czech republic;Brno,2015-02-19,120,0.967,0.55
1749,13998,6,7,Germany;Frankfurt,2015-02-19,118,0.967,0.55
1750,13999,2,5,Germany;Berlin,2015-02-19,118,0.967,0.55
1751,14000,10,5,Germany;Berlin,2015-02-19,117,0.967,0.55
1752,14001,4,1,Czech republic;Prague,2015-02-19,117,0.967,0.55
1753,14002,5,1,Czech republic;Prague,2015-02-19,116,0.967,0.55
1754,14003,4,5,Germany;Berlin,2015-02-19,114,0.967,0.55
1755,14004,6,5,Germany;Berlin,2015-02-19,108,0.967,0.55
1756,14005,7,2,Denmark;Copenhagen,2015-02-19,93,0.967,0.4
1757,14006,2,5,Germany;Berlin,2015-02-19,92,0.967,0.4
1758,14007,1,5,Germany;Berlin,2015-02-19,90,0.967,0.4
1759,14008,4,7,Germany;Frankfurt,2015-02-19,87,0.967,0.4
1760,14009,11,2,Denmark;Copenhagen,2015-02-19,87,0.967,0.4
1761,14010,3,1,Czech republic;Prague,2015-02-19,86,0.967,0.4
1762,14011,5,5,Germany;Berlin,2015-02-19,83,0.967,0.4
1763,14012,7,6,Germany;Dresden,2015-02-19,80,0.967,0.4
1764,14013,9,4,Germany;Frankfurt,2015-02-19,78,0.967,0.4
1765,14014,5,5,Germany;Berlin,2015-02-19,78,0.967,0.4
1766,14015,10,2,Denmark;Copenhagen,2015-02-19,76,0.967,0.4
1767,14016,1,5,Germany;Berlin,2015-02-19,70,0.967,0.15
1768,14017,11,2,Denmark;Copenhagen,2015-02-19,69,0.967,0.15
1769,14018,5,5,Germany;Berlin,2015-02-19,68,0.967,0.15
1770,14019,10,3,Czech republic;Ostrava,2015-02-19,67,0.967,0.15
1771,14020,6,7,Germany;Frankfurt,2015-02-19,59,0.967,0.15
1772,14021,7,7,Germany;Frankfurt,2015-02-19,56,0.967,0.15
1773,14022,5,4,Germany;Frankfurt,2015-02-19,54,0.967,0.15
1774,14023,10,7,Germany;Frankfurt,2015-02-19,45,0.967,0.15
1775,14024,10,7,Germany;Frankfurt,2015-02-19,42,0.967,0.15
1776,14025,10,4,Germany;Frankfurt,2015-02-19,41,0.967,0.15
1777,14026,1,5,Germany;Berlin,2015-02-19,38,0.967,0.15
1778,14027,6,4,Germany;Frankfurt,2015-02-19,36,0.967,0.15
1779,14028,10,5,Germany;Berlin,2015-02-19,30,0.967,0.15
1780,14029,6,1,Czech republic;Prague,2015-02-19,30,0.967,0.15
1781,14030,11,3,Czech republic;Ostrava,2015-02-19,27,0.967,0.15
1782,14031,6,7,Germany;Frankfurt,2015-02-19,20,0.967,0.01
1783,14032,10,5,Germany;Berlin,2015-02-19,19,0.967,0.01
1784,14033,9,7,Germany;Frankfurt,2015-02-19,18,0.967,0.01
1785,14034,1,6,Germany;Dresden,2015-02-19,17,0.967,0.01
1786,14035,2,5,Germany;Berlin,2015-02-19,13,0.967,0.01
1787,14036,2,1,Czech republic;Prague,2015-02-19,5,0.967,0.0
1788,14037,11,3,Czech republic;Ostrava,2015-02-19,5,0.967,0.0
1789,14038,1,7,Germany;Frankfurt,2015-02-19,3,0.967,0.0
1790,14039,4,5,Germany;Berlin,2015-02-20,149,0.962,0.55
1791,14040,10,5,Germany;Berlin,2015-02-20,143,0.962,0.55
1792,14041,8,5,Germany;Berlin,2015-02-20,140,0.962,0.55
1793,14042,10,3,Czech republic;Ostrava,2015-02-20,135,0.962,0.55
1794,14043,8,6,Germany;Dresden,2015-02-20,129,0.962,0.55
1795,14044,9,5,Germany;Berlin,2015-02-20,127,0.962,0.55
1796,14045,11,5,Germany;Berlin,2015-02-20,122,0.962,0.55
1797,14046,7,7,Germany;Frankfurt,2015-02-20,116,0.962,0.55
1798,14047,4,7,Germany;Frankfurt,2015-02-20,116,0.962,0.55
1799,14048,5,5,Germany;Berlin,2015-02-20,115,0.962,0.55
1800,14049,6,6,Germany;Dresden,2015-02-20,114,0.962,0.55
1801,14050,8,5,Germany;Berlin,2015-02-20,113,0.962,0.55
1802,14051,7,7,Germany;Frankfurt,2015-02-20,113,0.962,0.55
1803,14052,5,3,Czech republic;Brno,2015-02-20,112,0.962,0.55
1804,14053,8,6,Germany;Dresden,2015-02-20,101,0.962,0.55
1805,14054,2,5,Germany;Berlin,2015-02-20,99,0.962,0.4
1806,14055,8,5,Germany;Berlin,2015-02-20,89,0.962,0.4
1807,14056,10,5,Germany;Berlin,2015-02-20,87,0.962,0.4
1808,14057,5,5,Germany;Berlin,2015-02-20,83,0.962,0.4
1809,14058,7,5,Germany;Berlin,2015-02-20,83,0.962,0.4
1810,14059,5,5,Germany;Berlin,2015-02-20,81,0.962,0.4
1811,14060,5,6,Germany;Dresden,2015-02-20,77,0.962,0.4
1812,14061,2,5,Germany;Berlin,2015-02-20,67,0.962,0.15
1813,14062,10,5,Germany;Berlin,2015-02-20,65,0.962,0.15
1814,14063,1,5,Germany;Berlin,2015-02-20,64,0.962,0.15
1815,14064,8,2,Denmark;Copenhagen,2015-02-20,63,0.962,0.15
1816,14065,7,5,Germany;Berlin,2015-02-20,62,0.962,0.15
1817,14066,3,7,Germany;Frankfurt,2015-02-20,56,0.962,0.15
1818,14067,3,3,Czech republic;Brno,2015-02-20,53,0.962,0.15
1819,14068,1,3,Czech republic;Brno,2015-02-20,51,0.962,0.15
1820,14069,1,2,Denmark;Copenhagen,2015-02-20,42,0.962,0.15
1821,14070,9,7,Germany;Frankfurt,2015-02-20,35,0.962,0.15
1822,14071,2,5,Germany;Berlin,2015-02-20,34,0.962,0.15
1823,14072,4,4,Germany;Frankfurt,2015-02-20,32,0.962,0.15
1824,14073,2,7,Germany;Frankfurt,2015-02-20,22,0.962,0.01
1825,14074,2,7,Germany;Frankfurt,2015-02-20,21,0.962,0.01
1826,14075,3,6,Germany;Dresden,2015-02-20,19,0.962,0.01
1827,14076,9,7,Germany;Frankfurt,2015-02-20,18,0.962,0.01
1828,14077,2,6,Germany;Dresden,2015-02-20,15,0.962,0.01
1829,14078,9,3,Czech republic;Ostrava,2015-02-20,14,0.962,0.01
1830,14079,2,5,Germany;Berlin,2015-02-20,13,0.962,0.01
1831,14080,11,5,Germany;Berlin,2015-02-20,9,0.962,0.0
1832,14081,8,7,Germany;Frankfurt,2015-02-20,9,0.962,0.0
1833,14082,2,4,Germany;Frankfurt,2015-02-20,4,0.962,0.0
1834,14083,5,6,Germany;Dresden,2015-02-20,2,0.962,0.0
1835,14084,4,7,Germany;Frankfurt,2015-02-23,141,0.956,0.55
1836,14085,3,6,Germany;Dresden,2015-02-23,139,0.956,0.55
1837,14086,10,5,Germany;Berlin,2015-02-23,138,0.956,0.55
1838,14087,11,5,Germany;Berlin,2015-02-23,137,0.956,0.55
1839,14088,9,5,Germany;Berlin,2015-02-23,137,0.956,0.55
1840,14089,11,7,Germany;Frankfurt,2015-02-23,136,0.956,0.55
1841,14090,9,3,Czech republic;Ostrava,2015-02-23,136,0.956,0.55
1842,14091,10,5,Germany;Berlin,2015-02-23,133,0.956,0.55
1843,14092,5,5,Germany;Berlin,2015-02-23,130,0.956,0.55
1844,14093,9,2,Denmark;Copenhagen,2015-02-23,128,0.956,0.55
1845,14094,11,5,Germany;Berlin,2015-02-23,126,0.956,0.55
1846,14095,4,4,Germany;Frankfurt,2015-02-23,120,0.956,0.55
1847,14096,4,7,Germany;Frankfurt,2015-02-23,118,0.956,0.55
1848,14097,10,2,Denmark;Copenhagen,2015-02-23,113,0.956,0.55
1849,14098,3,5,Germany;Berlin,2015-02-23,106,0.956,0.55
1850,14099,10,2,Denmark;Copenhagen,2015-02-23,104,0.956,0.55
1851,14100,11,5,Germany;Berlin,2015-02-23,101,0.956,0.55
1852,14101,6,7,Germany;Frankfurt,2015-02-23,94,0.956,0.4
1853,14102,1,7,Germany;Frankfurt,2015-02-23,90,0.956,0.4
1854,14103,11,2,Denmark;Copenhagen,2015-02-23,90,0.956,0.4
1855,14104,5,5,Germany;Berlin,2015-02-23,89,0.956,0.4
1856,14105,7,7,Germany;Frankfurt,2015-02-23,87,0.956,0.4
1857,14106,2,1,Czech republic;Prague,2015-02-23,81,0.956,0.4
1858,14107,6,5,Germany;Berlin,2015-02-23,81,0.956,0.4
1859,14108,11,5,Germany;Berlin,2015-02-23,80,0.956,0.4
1860,14109,2,4,Germany;Frankfurt,2015-02-23,71,0.956,0.15
1861,14110,8,2,Denmark;Copenhagen,2015-02-23,63,0.956,0.15
1862,14111,6,5,Germany;Berlin,2015-02-23,61,0.956,0.15
1863,14112,3,5,Germany;Berlin,2015-02-23,54,0.956,0.15
1864,14113,7,4,Germany;Frankfurt,2015-02-23,48,0.956,0.15
1865,14114,2,5,Germany;Berlin,2015-02-23,46,0.956,0.15
1866,14115,9,2,Denmark;Copenhagen,2015-02-23,44,0.956,0.15
1867,14116,2,2,Denmark;Copenhagen,2015-02-23,40,0.956,0.15
1868,14117,9,5,Germany;Berlin,2015-02-23,33,0.956,0.15
1869,14118,9,7,Germany;Frankfurt,2015-02-23,30,0.956,0.15
1870,14119,5,7,Germany;Frankfurt,2015-02-23,25,0.956,0.01
1871,14120,9,7,Germany;Frankfurt,2015-02-23,23,0.956,0.01
1872,14121,2,3,Czech republic;Brno,2015-02-23,20,0.956,0.01
1873,14122,5,2,Denmark;Copenhagen,2015-02-23,19,0.956,0.01
1874,14123,9,5,Germany;Berlin,2015-02-23,9,0.956,0.0
1875,14124,7,5,Germany;Berlin,2015-02-24,149,0.96,0.55
1876,14125,6,5,Germany;Berlin,2015-02-24,143,0.96,0.55
1877,14126,11,1,Czech republic;Prague,2015-02-24,142,0.96,0.55
1878,14127,4,5,Germany;Berlin,2015-02-24,141,0.96,0.55
1879,14128,5,5,Germany;Berlin,2015-02-24,139,0.96,0.55
1880,14129,9,7,Germany;Frankfurt,2015-02-24,137,0.96,0.55
1881,14130,2,2,Denmark;Copenhagen,2015-02-24,129,0.96,0.55
1882,14131,8,1,Czech republic;Prague,2015-02-24,126,0.96,0.55
1883,14132,3,5,Germany;Berlin,2015-02-24,125,0.96,0.55
1884,14133,6,5,Germany;Berlin,2015-02-24,125,0.96,0.55
1885,14134,4,7,Germany;Frankfurt,2015-02-24,125,0.96,0.55
1886,14135,8,7,Germany;Frankfurt,2015-02-24,119,0.96,0.55
1887,14136,11,5,Germany;Berlin,2015-02-24,119,0.96,0.55
1888,14137,5,2,Denmark;Copenhagen,2015-02-24,115,0.96,0.55
1889,14138,6,2,Denmark;Copenhagen,2015-02-24,109,0.96,0.55
1890,14139,8,6,Germany;Dresden,2015-02-24,107,0.96,0.55
1891,14140,9,7,Germany;Frankfurt,2015-02-24,106,0.96,0.55
1892,14141,5,5,Germany;Berlin,2015-02-24,104,0.96,0.55
1893,14142,8,4,Germany;Frankfurt,2015-02-24,101,0.96,0.55
1894,14143,11,5,Germany;Berlin,2015-02-24,98,0.96,0.4
1895,14144,4,5,Germany;Berlin,2015-02-24,92,0.96,0.4
1896,14145,7,4,Germany;Frankfurt,2015-02-24,90,0.96,0.4
1897,14146,11,5,Germany;Berlin,2015-02-24,88,0.96,0.4
1898,14147,1,5,Germany;Berlin,2015-02-24,80,0.96,0.4
1899,14148,10,7,Germany;Frankfurt,2015-02-24,80,0.96,0.4
1900,14149,4,5,Germany;Berlin,2015-02-24,76,0.96,0.4
1901,14150,1,5,Germany;Berlin,2015-02-24,74,0.96,0.15
1902,14151,3,7,Germany;Frankfurt,2015-02-24,73,0.96,0.15
1903,14152,8,3,Czech republic;Ostrava,2015-02-24,73,0.96,0.15
1904,14153,10,5,Germany;Berlin,2015-02-24,62,0.96,0.15
1905,14154,9,5,Germany;Berlin,2015-02-24,59,0.96,0.15
1906,14155,7,6,Germany;Dresden,2015-02-24,58,0.96,0.15
1907,14156,7,3,Czech republic;Ostrava,2015-02-24,53,0.96,0.15
1908,14157,1,5,Germany;Berlin,2015-02-24,48,0.96,0.15
1909,14158,6,5,Germany;Berlin,2015-02-24,46,0.96,0.15
1910,14159,4,5,Germany;Berlin,2015-02-24,36,0.96,0.15
1911,14160,2,1,Czech republic;Prague,2015-02-24,35,0.96,0.15
1912,14161,8,3,Czech republic;Ostrava,2015-02-24,34,0.96,0.15
1913,14162,8,2,Denmark;Copenhagen,2015-02-24,32,0.96,0.15
1914,14163,10,5,Germany;Berlin,2015-02-24,31,0.96,0.15
1915,14164,6,2,Denmark;Copenhagen,2015-02-24,30,0.96,0.15
1916,14165,7,1,Czech republic;Prague,2015-02-24,29,0.96,0.15
1917,14166,5,1,Czech republic;Prague,2015-02-24,29,0.96,0.15
1918,14167,10,5,Germany;Berlin,2015-02-24,25,0.96,0.01
1919,14168,8,1,Czech republic;Prague,2015-02-24,15,0.96,0.01
1920,14169,8,5,Germany;Berlin,2015-02-24,14,0.96,0.01
1921,14170,11,3,Czech republic;Ostrava,2015-02-25,149,0.958,0.55
1922,14171,6,5,Germany;Berlin,2015-02-25,142,0.958,0.55
1923,14172,4,7,Germany;Frankfurt,2015-02-25,139,0.958,0.55
1924,14173,8,5,Germany;Berlin,2015-02-25,137,0.958,0.55
1925,14174,5,5,Germany;Berlin,2015-02-25,136,0.958,0.55
1926,14175,2,5,Germany;Berlin,2015-02-25,136,0.958,0.55
1927,14176,8,7,Germany;Frankfurt,2015-02-25,134,0.958,0.55
1928,14177,2,3,Czech republic;Brno,2015-02-25,127,0.958,0.55
1929,14178,5,5,Germany;Berlin,2015-02-25,127,0.958,0.55
1930,14179,10,5,Germany;Berlin,2015-02-25,123,0.958,0.55
1931,14180,9,6,Germany;Dresden,2015-02-25,122,0.958,0.55
1932,14181,7,5,Germany;Berlin,2015-02-25,119,0.958,0.55
1933,14182,8,3,Czech republic;Ostrava,2015-02-25,115,0.958,0.55
1934,14183,6,6,Germany;Dresden,2015-02-25,113,0.958,0.55
1935,14184,6,3,Czech republic;Brno,2015-02-25,110,0.958,0.55
1936,14185,6,7,Germany;Frankfurt,2015-02-25,109,0.958,0.55
1937,14186,7,7,Germany;Frankfurt,2015-02-25,109,0.958,0.55
1938,14187,8,2,Denmark;Copenhagen,2015-02-25,105,0.958,0.55
1939,14188,6,5,Germany;Berlin,2015-02-25,93,0.958,0.4
1940,14189,5,7,Germany;Frankfurt,2015-02-25,92,0.958,0.4
1941,14190,3,5,Germany;Berlin,2015-02-25,90,0.958,0.4
1942,14191,6,4,Germany;Frankfurt,2015-02-25,82,0.958,0.4
1943,14192,11,7,Germany;Frankfurt,2015-02-25,78,0.958,0.4
1944,14193,10,5,Germany;Berlin,2015-02-25,77,0.958,0.4
1945,14194,10,1,Czech republic;Prague,2015-02-25,73,0.958,0.15
1946,14195,11,5,Germany;Berlin,2015-02-25,73,0.958,0.15
1947,14196,2,5,Germany;Berlin,2015-02-25,72,0.958,0.15
1948,14197,8,1,Czech republic;Prague,2015-02-25,69,0.958,0.15
1949,14198,10,1,Czech republic;Prague,2015-02-25,66,0.958,0.15
1950,14199,5,2,Denmark;Copenhagen,2015-02-25,60,0.958,0.15
1951,14200,8,5,Germany;Berlin,2015-02-25,51,0.958,0.15
1952,14201,4,5,Germany;Berlin,2015-02-25,50,0.958,0.15
1953,14202,1,5,Germany;Berlin,2015-02-25,36,0.958,0.15
1954,14203,1,5,Germany;Berlin,2015-02-25,26,0.958,0.15
1955,14204,9,5,Germany;Berlin,2015-02-25,23,0.958,0.01
1956,14205,11,5,Germany;Berlin,2015-02-25,16,0.958,0.01
1957,14206,6,1,Czech republic;Prague,2015-02-25,15,0.958,0.01
1958,14207,8,7,Germany;Frankfurt,2015-02-25,13,0.958,0.01
1959,14208,11,6,Germany;Dresden,2015-02-25,13,0.958,0.01
1960,14209,8,5,Germany;Berlin,2015-02-25,9,0.958,0.0
1961,14210,7,5,Germany;Berlin,2015-02-25,7,0.958,0.0
1962,14211,2,4,Germany;Frankfurt,2015-02-25,2,0.958,0.0
1963,14212,1,2,Denmark;Copenhagen,2015-02-26,150,0.959,0.55
1964,14213,6,5,Germany;Berlin,2015-02-26,143,0.959,0.55
1965,14214,11,1,Czech republic;Prague,2015-02-26,140,0.959,0.55
1966,14215,2,5,Germany;Berlin,2015-02-26,136,0.959,0.55
1967,14216,10,5,Germany;Berlin,2015-02-26,136,0.959,0.55
1968,14217,8,1,Czech republic;Prague,2015-02-26,135,0.959,0.55
1969,14218,7,5,Germany;Berlin,2015-02-26,135,0.959,0.55
1970,14219,7,3,Czech republic;Ostrava,2015-02-26,134,0.959,0.55
1971,14220,8,5,Germany;Berlin,2015-02-26,133,0.959,0.55
1972,14221,6,7,Germany;Frankfurt,2015-02-26,133,0.959,0.55
1973,14222,7,5,Germany;Berlin,2015-02-26,130,0.959,0.55
1974,14223,7,5,Germany;Berlin,2015-02-26,126,0.959,0.55
1975,14224,2,7,Germany;Frankfurt,2015-02-26,120,0.959,0.55
